Name,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre,Platform
MAPLUS: Portable Navi,2006.0,Edia,0.0,0.0,0.07,0.0,0.07,Misc,PSP
MAPLUS: Portable Navi 3,2009.0,Edia,0.0,0.0,0.02,0.0,0.02,Misc,PSP
MC Groovz Dance Craze,2004.0,Mad Catz,0.15,0.04,0.0,0.01,0.2,Misc,GC
MDK,1997.0,Interplay,0.11,0.08,0.0,0.01,0.2,Shooter,PS
MDK2 Armageddon,2001.0,Virgin Interactive,0.08,0.07,0.0,0.02,0.17,Shooter,PS2
MLB,2005.0,Sony Computer Entertainment,0.23,0.0,0.0,0.02,0.24,Sports,PSP
MLB 06: The Show,2006.0,Sony Computer Entertainment,1.1,0.03,0.0,0.16,1.29,Sports,"PSP, PS2"
MLB 07: The Show,2007.0,Sony Computer Entertainment,1.32,0.03,0.0,0.17,1.52,Sports,"PS3, PSP, PS2"
MLB 08: The Show,2008.0,Sony Computer Entertainment,1.29,0.01,0.0,0.13,1.45,Sports,"PS3, PSP, PS2"
MLB 09: The Show,2009.0,Sony Computer Entertainment,1.06,0.13,0.0,0.11,1.31,Sports,"PS3, PSP, PS2"
MLB 10: The Show,2010.0,Sony Computer Entertainment,1.05,0.16,0.0,0.12000000000000001,1.3199999999999998,Sports,"PS3, PSP, PS2"
MLB 11: The Show,2011.0,Sony Computer Entertainment,0.75,0.05,0.0,0.07,0.87,Sports,"PS3, PSP, PS2"
MLB 12: The Show,2012.0,Sony Computer Entertainment,1.04,0.0,0.0,0.08,1.12,Sports,"PS3, PSV"
MLB 13: The Show,2013.0,Sony Computer Entertainment,0.77,0.0,0.0,0.07,0.84,Sports,"PS3, PSV"
MLB 14: The Show,2014.0,Sony Computer Entertainment America,1.04,0.0,0.0,0.13,1.1800000000000002,Sports,"PS3, PS4, PSV"
MLB 15: The Show,2015.0,Sony Computer Entertainment,1.0,0.09,0.0,0.25,1.35,Sports,"PS3, PS4, PSV"
MLB 16: The Show,2016.0,Sony Computer Entertainment,0.81,0.0,0.0,0.19,1.0,Action,"PS3, PS4"
MLB 2000,1999.0,Sony Computer Entertainment,0.52,0.35,0.0,0.06,0.94,Sports,PS
MLB 2001,2000.0,Sony Computer Entertainment,0.49,0.34,0.0,0.06,0.89,Sports,PS
MLB 2002,2001.0,Sony Computer Entertainment,0.24,0.16,0.0,0.03,0.43,Sports,PS
MLB 2004,2003.0,Sony Computer Entertainment,0.32,0.25,0.0,0.08,0.66,Sports,PS2
MLB 2005,2004.0,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9,Sports,PS2
MLB 2006,2005.0,Sony Computer Entertainment,0.33,0.01,0.0,0.05,0.4,Sports,PS2
MLB 2K12 / NBA 2K12 Combo Pack,2012.0,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04,Sports,X360
MLB 2K9 Fantasy All-Stars,2009.0,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,Sports,DS
MLB 99,1998.0,Sony Computer Entertainment,0.48,0.32,0.0,0.06,0.86,Sports,PS
MLB Front Office Manager,2009.0,Take-Two Interactive,0.13,0.0,0.0,0.02,0.15000000000000002,Sports,"PS3, X360"
MLB Inside Pitch 2003,2003.0,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,Sports,XB
MLB Pennant Race,1996.0,Sony Computer Entertainment,0.16,0.11,0.0,0.02,0.29,Sports,PS
MLB Power Pros,2007.0,Konami Digital Entertainment,0.23,0.0,0.15,0.02,0.39999999999999997,Sports,"Wii, PS2"
MLB Power Pros 2008,2008.0,Konami Digital Entertainment,0.16999999999999998,0.04,0.060000000000000005,0.02,0.28,Sports,"Wii, PS2"
MLB Power Pros 2008,2008.0,Take-Two Interactive,0.05,0.0,0.0,0.0,0.06,Sports,DS
MLB SlugFest 20-03,2002.0,Midway Games,0.26,0.07,0.0,0.01,0.35,Sports,"GC, XB"
MLB SlugFest 20-04,2003.0,Midway Games,0.36,0.23,0.0,0.07,0.66,Sports,"GC, XB, PS2"
MLB SlugFest 2006,2006.0,Midway Games,0.17,0.11,0.0,0.03,0.31,Sports,"XB, PS2"
MLB SlugFest Loaded,2004.0,Midway Games,0.21000000000000002,0.13,0.0,0.04,0.39,Sports,"XB, PS2"
MLB Superstars,2008.0,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,Sports,Wii
MRC: Multi-Racing Championship,1997.0,Ocean,0.2,0.05,0.0,0.0,0.25,Racing,N64
MTV Celebrity Deathmatch,2003.0,Gotham Games,0.53,0.33999999999999997,0.0,0.11,0.97,Fighting,"XB, PS2"
MTV Music Generator,1999.0,Codemasters,0.26,0.18,0.0,0.03,0.47,Misc,PS
MTV Music Generator 2,2001.0,Codemasters,0.08,0.06,0.0,0.02,0.15,Misc,PS2
MTV Music Generator 3: This Is the Remix,2004.0,Codemasters,0.13,0.07,0.0,0.02,0.22000000000000003,Misc,"XB, PS2"
MTV Sports: Pure Ride,2000.0,THQ,0.07,0.05,0.0,0.01,0.12,Sports,PS
MTX Mototrax,2004.0,Activision,0.2,0.12000000000000001,0.0,0.03,0.36,Racing,"XB, PS2"
MTX Mototrax,2006.0,Activision,0.04,0.0,0.0,0.0,0.05,Racing,PSP
MVP 06 NCAA Baseball,2006.0,Electronic Arts,0.87,0.09000000000000001,0.0,0.11,1.09,Sports,"XB, PS2"
MVP Baseball,2005.0,Electronic Arts,0.2,0.0,0.0,0.02,0.21,Sports,PSP
MVP Baseball 2003,2003.0,Electronic Arts,0.66,0.44,0.0,0.14,1.24,Sports,"XB, PS2"
MVP Baseball 2004,2004.0,Electronic Arts,1.7400000000000002,0.24,0.0,0.21,2.19,Sports,"GC, XB, PS2"
MVP Baseball 2005,2005.0,Electronic Arts,2.21,0.34,0.0,0.25,2.81,Sports,"GC, XB, PS2"
MX 2002 Featuring Ricky Carmichael,2001.0,THQ,0.48000000000000004,0.27999999999999997,0.0,0.07,0.8500000000000001,Racing,"XB, GBA, PS2"
MX SuperFly featuring Ricky Carmichael,2002.0,THQ,0.28,0.15,0.0,0.04,0.47000000000000003,Racing,"GC, XB, PS2"
MX Unleashed,2004.0,THQ,1.28,0.8099999999999999,0.0,0.27,2.36,Racing,"XB, PS2"
MX World Tour Featuring Jamie Little,2005.0,Crave Entertainment,0.03,0.01,0.0,0.0,0.03,Racing,XB
MX World Tour Featuring Jamie Little,2005.0,Play It,0.08,0.07,0.0,0.02,0.17,Racing,PS2
MX vs. ATV Reflex,2009.0,THQ,1.35,0.44,0.0,0.22,2.02,Racing,"DS, PS3, X360, PSP"
MX vs. ATV Supercross,2014.0,Nordic Games,0.05,0.060000000000000005,0.0,0.02,0.11,Racing,"PS3, X360"
MX vs. ATV Supercross Encore,2015.0,Nordic Games,0.02,0.05,0.0,0.01,0.08,Sports,"PS4, XOne"
MX vs. ATV Unleashed,2005.0,THQ,1.18,0.1,0.0,0.15000000000000002,1.4300000000000002,Racing,"XB, PS2"
MX vs. ATV Unleashed: On the Edge,2006.0,THQ,0.64,0.0,0.0,0.05,0.69,Racing,PSP
MX vs. ATV Untamed,2007.0,THQ,1.68,0.33,0.0,0.29,2.3,Racing,"PS3, X360, PSP, DS, PS2"
MX vs. ATV Untamed,2008.0,THQ,0.29,0.03,0.0,0.03,0.34,Racing,Wii
MX vs. ATV: Alive,2011.0,THQ,0.61,0.29000000000000004,0.0,0.12000000000000001,1.03,Racing,"PS3, X360"
MXGP 2,2016.0,Milestone S.r.l.,0.04,0.08,0.0,0.01,0.14,Racing,"PS4, XOne, PC"
MXRider,2001.0,Atari,0.16,0.13,0.0,0.04,0.34,Racing,PS2
Mace Griffin: Bounty Hunter,2003.0,Electronic Arts,0.16999999999999998,0.09000000000000001,0.0,0.02,0.3,Shooter,"XB, PS2"
Mace: The Dark Age,1997.0,GT Interactive,0.15,0.04,0.0,0.0,0.19,Fighting,N64
Machi-Ing Maker 3 x Tousouchuu,2010.0,D3Publisher,0.0,0.0,0.1,0.0,0.1,Simulation,PSP
Machi-ing Maker 4,2011.0,D3Publisher,0.0,0.0,0.02,0.0,0.02,Strategy,PS3
Machi: Unmei no Kousaten,2006.0,ChunSoft,0.0,0.0,0.02,0.0,0.02,Adventure,PSP
Machinarium,2009.0,Daedalic,0.0,0.09,0.0,0.02,0.11,Adventure,PC
Machine Head,1996.0,Eidos Interactive,0.04,0.03,0.0,0.0,0.07,Shooter,PS
Macross 30: Ginga o Tsunagu Utagoe,2013.0,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,Shooter,PS3
Macross Ace Frontier,2008.0,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16,Simulation,PSP
Macross Digital Mission VF-X,1997.0,Namco Bandai Games,0.0,0.0,0.28,0.02,0.3,Simulation,PS
Macross Triangle Frontier,2011.0,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12,Action,PSP
Macross Ultimate Frontier,2009.0,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,Action,PSP
Mad Dash Racing,2001.0,Eidos Interactive,0.11,0.03,0.0,0.01,0.15,Racing,XB
Mad Dog McCree: Gunslinger Pack,2009.0,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,Shooter,Wii
Mad Maestro!,2001.0,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,Misc,PS2
Mad Max (2015),2015.0,Warner Bros. Interactive Entertainment,0.5800000000000001,0.74,0.04,0.21000000000000002,1.57,Action,"PS4, XOne"
MadWorld,2009.0,Sega,0.46,0.25,0.02,0.07,0.8,Action,Wii
Madagascar,2005.0,Activision,2.38,0.92,0.0,0.16,3.45,Platform,"GC, GBA, DS, PS2, XB"
Madagascar: Escape 2 Africa,2008.0,Activision,1.1099999999999999,0.62,0.0,0.45,2.18,Action,"PS3, X360, Wii, DS, PC, PS2"
Madagascar: Operation Penguin,2005.0,Activision,0.35,0.13,0.0,0.01,0.48,Action,GBA
Madden Football 64,1997.0,Electronic Arts,0.81,0.04,0.0,0.01,0.86,Sports,N64
Madden NFL 06,2005.0,Electronic Arts,7.14,0.46,0.01,0.8300000000000001,8.44,Sports,"PSP, GC, GBA, DS, PS2, XB"
Madden NFL 07,2006.0,Electronic Arts,7.89,0.41,0.03,0.89,9.200000000000001,Sports,"PS3, X360, Wii, GC, GBA, DS, PS2, XB"
Madden NFL 08,2007.0,Electronic Arts,7.15,0.23,0.0,0.78,8.15,Sports,"PS3, X360, Wii, PSP, GC, DS, PS2, XB"
Madden NFL 09,2008.0,Electronic Arts,6.07,0.31,0.0,0.75,7.14,Sports,"PS3, X360, PSP, DS, PS2, XB"
Madden NFL 09 All-Play,2008.0,Electronic Arts,0.78,0.01,0.0,0.07,0.85,Sports,Wii
Madden NFL 10,2009.0,Electronic Arts,6.56,0.33999999999999997,0.0,0.67,7.57,Sports,"PS3, X360, Wii, PSP, PS2"
Madden NFL 11,2010.0,Electronic Arts,5.18,0.29,0.0,0.47,5.9399999999999995,Sports,"PS3, X360, PSP, PS2"
Madden NFL 12,2011.0,Electronic Arts,4.99,0.26,0.0,0.38,5.62,Sports,"PSP, PS3, X360, Wii"
Madden NFL 13,2012.0,Electronic Arts,5.67,0.4,0.0,0.47000000000000003,6.53,Sports,"PS3, X360, Wii, WiiU, PSV"
Madden NFL 15,2014.0,Electronic Arts,5.66,0.58,0.0,0.73,6.97,Sports,"PS3, PS4, X360, XOne"
Madden NFL 16,2015.0,Electronic Arts,5.78,0.54,0.0,1.1,7.42,Sports,"X360, PS3, PS4, XOne"
Madden NFL 17,2016.0,Electronic Arts,1.75,0.12,0.0,0.34,2.21,Sports,"X360, PS3, PS4, XOne"
Madden NFL 2000,1998.0,Electronic Arts,1.68,0.04,0.0,0.04,1.75,Sports,PS
Madden NFL 2000,1999.0,Electronic Arts,0.58,0.02,0.0,0.0,0.61,Sports,N64
Madden NFL 2001,2000.0,Electronic Arts,3.37,0.15000000000000002,0.05,0.25,3.81,Sports,"N64, PS, PS2"
Madden NFL 2002,2001.0,Electronic Arts,4.39,0.91,0.01,0.54,5.83,Sports,"N64, PS, GC, GBA, PS2"
Madden NFL 2003,2002.0,Electronic Arts,4.8,0.48,0.01,0.6100000000000001,5.89,Sports,"GBA, XB, GC, PS2"
Madden NFL 2004,2003.0,Electronic Arts,1.6400000000000001,0.2,0.0,0.07,1.9100000000000001,Sports,"GC, XB, GBA"
Madden NFL 2005,2004.0,Electronic Arts,6.85,0.53,0.01,0.21000000000000002,7.6000000000000005,Sports,"GC, GBA, DS, PS2, XB"
Madden NFL 25,2013.0,Electronic Arts,4.85,0.28,0.0,0.4,5.54,Sports,"PS3, PS4, X360, XOne"
Madden NFL 97,1996.0,Electronic Arts,0.73,0.5,0.0,0.09,1.32,Sports,PS
Madden NFL 98,1997.0,Electronic Arts,1.29,0.03,0.0,0.03,1.35,Sports,PS
Madden NFL 99,1998.0,Electronic Arts,2.5,0.09,0.0,0.05,2.64,Sports,"N64, PS"
Madden NFL Football,2011.0,Electronic Arts,0.36,0.01,0.0,0.03,0.39,Sports,3DS
Madou Monogatari,1998.0,Compile,0.0,0.0,0.03,0.0,0.03,Role-Playing,SAT
Mafia,2002.0,Take-Two Interactive,0.0,0.04,0.0,0.01,0.05,Action,PC
Mafia,2004.0,Illusion Softworks,0.34,0.27,0.0,0.09,0.7,Action,PS2
Mafia,2004.0,Take-Two Interactive,0.17,0.05,0.0,0.01,0.23,Action,XB
Mafia II,2010.0,Take-Two Interactive,1.51,1.45,0.04,0.47000000000000003,3.47,Action,"PS3, X360, PC"
Mage Knight: Destiny's Soldier,2006.0,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02,Strategy,DS
Magi: Aratanaru Sekai,2014.0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,Role-Playing,3DS
Magi: The Labyrinth of Beginning,2013.0,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,Role-Playing,3DS
Magic Carpet,1995.0,Electronic Arts,0.03,0.02,0.0,0.0,0.05,Shooter,PS
Magic Encyclopedia: Moonlight,2010.0,Foreign Media Games,0.0,0.01,0.0,0.0,0.02,Misc,DS
Magic Pengel: The Quest for Color,2002.0,Taito,0.04,0.03,0.0,0.01,0.07,Role-Playing,PS2
Magic: The Gathering - Battlegrounds,2003.0,Atari,0.12,0.03,0.0,0.01,0.16,Strategy,XB
Magic: The Gathering - Battlemage,1997.0,Acclaim Entertainment,0.07,0.05,0.0,0.01,0.12,Strategy,PS
Magical Starsign (JP sales),2006.0,Nintendo,0.0,0.0,0.04,0.0,0.04,Role-Playing,DS
Magical Starsign (US sales),2006.0,Nintendo,0.16,0.03,0.0,0.0,0.19,Role-Playing,DS
Magical Tetris Challenge,1997.0,Activision,0.13,0.02,0.05,0.0,0.2,Puzzle,N64
Magical Vacation,2001.0,Nintendo,0.0,0.0,0.26,0.01,0.27,Role-Playing,GBA
Magical ZhuZhu Princess: Carriages & Castles,2011.0,Activision,0.14,0.04,0.0,0.02,0.2,Simulation,DS
Magician's Quest: Mysterious Times,2008.0,Konami Digital Entertainment,0.04,0.01,0.48,0.0,0.54,Role-Playing,DS
Magician's Quest: Town of Magic,2012.0,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,Simulation,3DS
Magicians Academy,2007.0,Enterbrain,0.0,0.0,0.01,0.0,0.01,Role-Playing,PS2
Magicka,2011.0,Paradox Interactive,0.0,0.02,0.0,0.01,0.03,Role-Playing,PC
Magicka Collection,2011.0,Unknown,0.0,0.02,0.0,0.0,0.03,Adventure,PC
Magna Carta 2,2009.0,Banpresto,0.13,0.08,0.07,0.02,0.3,Role-Playing,X360
Magna Carta Portable,2006.0,Banpresto,0.0,0.0,0.03,0.0,0.03,Role-Playing,PSP
Magna Carta: Tears of Blood,2004.0,505 Games,0.11,0.08,0.0,0.03,0.22,Role-Playing,PS2
Magnetica,2006.0,Nintendo,0.08,0.01,0.03,0.01,0.14,Puzzle,DS
Mah Jong Quest: Expeditions,2007.0,Avanquest,0.02,0.26,0.0,0.01,0.3,Puzzle,DS
Mahjong,1983.0,Nintendo,0.01,0.0,2.13,0.0,2.14,Misc,NES
Mahjong 300,2011.0,Avanquest,0.0,0.03,0.0,0.0,0.04,Puzzle,DS
Mahjong 3D: Warriors of the Emperor,2011.0,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,Misc,3DS
Mahjong Cub3D,2011.0,Sunsoft,0.07,0.0,0.02,0.0,0.09,Puzzle,3DS
Mahjong Fight Club,2004.0,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,Misc,PSP
Mahjong Fight Club DS: Wi-Fi Taiou,2006.0,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,Misc,DS
Mahjong Kakutou Club: Zenkoku Taisenban,2006.0,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,Misc,PS3
Mahjong Master,1996.0,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,Misc,N64
Mahjong Taikai,2004.0,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,Misc,DS
Mahjong Taikai IV,2006.0,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,Misc,PS3
Mahjong: Journey Quest for Tikal,2008.0,Rondomedia,0.15,0.03,0.0,0.01,0.19,Puzzle,DS
Mahjongg Mysteries: Ancient Egypt,2010.0,Avanquest,0.07,0.11,0.0,0.02,0.2,Puzzle,DS
Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,2006.0,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,Adventure,PS2
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,2006.0,Marvelous Interactive,0.0,0.0,0.02,0.0,0.03,Role-Playing,GBA
Mahou Sensei Negima!? Neo-Pactio Fight!!,2007.0,Marvelous Interactive,0.0,0.0,0.01,0.0,0.01,Fighting,Wii
Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,2010.0,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12,Shooter,PSP
Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,2011.0,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12,Fighting,PSP
Mahouka Koukou no Rettousei: Out of Order,2014.0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,Adventure,PSV
Mai-Otome Hime: Otome Butou Shi,2006.0,Sunrise Interactive,0.0,0.0,0.02,0.0,0.02,Fighting,PS2
Majesty 2 Collection,2011.0,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,Strategy,PC
Majesty 2: The Fantasy Kingdom Sim,2009.0,Paradox Interactive,0.01,0.0,0.0,0.0,0.02,Simulation,PC
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,2008.0,Square Enix,0.0,0.0,0.02,0.0,0.02,Misc,DS
Majin Tensei,1994.0,Atlus,0.0,0.0,0.08,0.0,0.08,Role-Playing,SNES
Majin and the Forsaken Kingdom,2010.0,Namco Bandai Games,0.23,0.17,0.01,0.060000000000000005,0.48,Adventure,"PS3, X360"
Major Dream: Major DS Dream Baseball,2008.0,Takara Tomy,0.0,0.0,0.02,0.0,0.02,Sports,DS
Major Dream: Major Wii Nagero! Gyroball!!,2008.0,Takara Tomy,0.0,0.0,0.01,0.0,0.01,Sports,Wii
Major League Baseball 2K10,2010.0,Take-Two Interactive,1.2,0.09,0.0,0.11,1.4100000000000001,Sports,"PS3, X360, Wii, PSP, DS, PS2"
Major League Baseball 2K11,2011.0,Take-Two Interactive,0.92,0.09,0.0,0.09,1.09,Sports,"PS3, X360, Wii, PSP, DS, PC, PS2"
Major League Baseball 2K12,2012.0,Take-Two Interactive,1.0,0.0,0.0,0.07,1.06,Sports,"PS3, X360, Wii, PSP, DS, PC"
Major League Baseball 2K13,2013.0,Take-Two Interactive,0.5800000000000001,0.0,0.0,0.04,0.62,Sports,"PS3, X360"
Major League Baseball 2K5,2005.0,Take-Two Interactive,1.24,0.5800000000000001,0.0,0.21,2.04,Sports,"XB, PS2"
Major League Baseball 2K6,2006.0,Spike,0.71,0.01,0.0,0.09,0.81,Sports,"X360, PS2"
Major League Baseball 2K6,2006.0,Take-Two Interactive,0.37,0.1,0.0,0.01,0.5,Sports,"GC, XB"
Major League Baseball 2K7,2007.0,Spike,1.19,0.23,0.0,0.15,1.5699999999999998,Sports,"PS3, X360, PS2"
Major League Baseball 2K7,2007.0,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,Sports,PSP
Major League Baseball 2K8,2008.0,Bethesda Softworks,0.9100000000000001,0.06,0.0,0.09,1.07,Sports,"PS3, X360, PS2"
Major League Baseball 2K8,2008.0,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,Sports,Wii
Major League Baseball 2K8 Fantasy All-Stars,2008.0,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,Sports,DS
Major League Baseball 2K9,2009.0,Spike,0.8800000000000001,0.06,0.0,0.09,1.03,Sports,"PS3, X360, PSP, PS2"
Major League Baseball 2K9,2009.0,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27,Sports,Wii
Major League Baseball Featuring Ken Griffey Jr,1998.0,Nintendo,0.75,0.03,0.0,0.01,0.79,Sports,N64
Major Minor's Majestic March,2009.0,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05,Misc,Wii
Makai Kingdom: Chronicles of the Sacred Tome,2005.0,Tecmo Koei,0.06,0.05,0.0,0.02,0.12,Role-Playing,PS2
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,2009.0,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,Role-Playing,PS3
Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,2011.0,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,Strategy,PS3
Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,2007.0,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,Role-Playing,PSP
Makai Shin Trillion,2014.0,Idea Factory,0.02,0.02,0.06,0.01,0.12,Role-Playing,PSV
Make 10: A Journey of Numbers,2007.0,Nintendo,0.0,0.0,0.07,0.0,0.07,Puzzle,DS
Maken Shao: Demon Sword,2001.0,Midas Interactive Entertainment,0.0,0.0,0.04,0.0,0.04,Action,PS2
Making History: The Great War,2010.0,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,Strategy,"PSP, Wii"
Malice,2004.0,Evolved Games,0.02,0.01,0.0,0.0,0.03,Platform,"XB, PS2"
Mame Goma 2: Uchi no Ko ga Ichiban!,2008.0,Creative Core,0.0,0.0,0.06,0.0,0.06,Simulation,DS
Mame Goma: Honobo no Nikki,2007.0,TDK Core,0.0,0.0,0.03,0.0,0.03,Simulation,DS
Mame Goma: Shiro to Kuro no Meikyuu,2012.0,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,Action,3DS
Mamoru-kun wa Norowarete Shimatta!,2009.0,G.Rev,0.0,0.0,0.01,0.0,0.01,Shooter,X360
Man vs. Wild,2010.0,Abylight,0.07,0.0,0.0,0.01,0.08,Action,PS3
Man vs. Wild,2011.0,Crave Entertainment,0.16,0.0,0.0,0.01,0.18,Action,"X360, Wii"
Mana Khemia 2: Fall of Alchemy,2008.0,Gust,0.07,0.05,0.05,0.02,0.2,Role-Playing,PS2
Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,2009.0,Gust,0.0,0.0,0.02,0.0,0.02,Role-Playing,PSP
Mana Khemia: Alchemists of Al-Revis,2007.0,Nippon Ichi Software,0.03,0.02,0.0,0.01,0.06,Role-Playing,PS2
Mana Khemia: Alchemists of Al-Revis (JP sales),2007.0,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,Role-Playing,PS2
Mana Khemia: Student Alliance,2008.0,Nippon Ichi Software,0.05,0.0,0.03,0.01,0.1,Role-Playing,PSP
Manhunt,2003.0,Take-Two Interactive,0.63,0.49,0.0,0.16,1.28,Action,PS2
Manhunt,2004.0,Take-Two Interactive,0.14,0.04,0.0,0.01,0.19,Action,XB
Manhunt 2,2007.0,Take-Two Interactive,0.56,0.62,0.0,0.23,1.4200000000000002,Action,"PSP, Wii, PS2"
MapleStory DS,2010.0,Nexon,0.0,0.0,0.03,0.0,0.03,Role-Playing,DS
Mappy,1984.0,Namco Bandai Games,0.0,0.0,0.69,0.0,0.69,Platform,NES
Mar Heaven: Karudea no Akuma,2006.0,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Role-Playing,DS
Marble Madness / Klax,2005.0,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,Puzzle,GBA
Marble Saga: Kororinpa,2009.0,Konami Digital Entertainment,0.1,0.06,0.0,0.02,0.17,Puzzle,Wii
Marc Ecko's Getting Up: Contents Under Pressure,2006.0,Atari,0.03,0.02,0.0,0.01,0.05,Action,PS2
March of the Penguins,2006.0,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,Adventure,DS
Marginal #4: Idol of Supernova,2014.0,Idea Factory,0.0,0.0,0.01,0.0,0.01,Adventure,PSV
Margot's Word Brain,2008.0,Zoo Digital Publishing,0.12,0.0,0.0,0.01,0.13,Puzzle,Wii
Margot's Word Brain,2008.0,Zoo Games,0.07,0.0,0.0,0.01,0.07,Puzzle,DS
Marie no Atelier: Salburg no Renkinjutsushi,1997.0,Gust,0.0,0.0,0.23,0.02,0.25,Role-Playing,PS
Marines: Modern Urban Combat,2010.0,O-Games,0.03,0.0,0.0,0.0,0.03,Shooter,Wii
Mario & Luigi: Bowser's Inside Story,2009.0,Nintendo,2.26,0.48,0.81,0.27,3.83,Role-Playing,DS
Mario & Luigi: Dream Team,2013.0,Nintendo,0.89,0.57,0.46,0.13,2.06,Role-Playing,3DS
Mario & Luigi: Paper Jam,2015.0,Nintendo,0.16,0.3,0.25,0.04,0.74,Role-Playing,3DS
Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,2015.0,Nintendo,0.0,0.0,0.01,0.0,0.01,Misc,3DS
Mario & Luigi: Partners in Time,2005.0,Nintendo,0.77,0.07,0.43,0.08,1.34,Role-Playing,DS
Mario & Luigi: Superstar Saga,2003.0,Nintendo,1.48,0.17,0.47,0.06,2.17,Role-Playing,GBA
Mario & Sonic at the London 2012 Olympic Games,2011.0,Sega,1.14,1.91,0.27,0.46,3.78,Sports,Wii
Mario & Sonic at the London 2012 Olympic Games,2012.0,Sega,0.18,0.64,0.27,0.1,1.19,Sports,3DS
Mario & Sonic at the Olympic Games,2007.0,Sega,2.58,3.9,0.66,0.91,8.06,Sports,Wii
Mario & Sonic at the Olympic Games,2008.0,Sega,1.64,2.48,0.44,0.58,5.14,Sports,DS
Mario & Sonic at the Olympic Winter Games,2009.0,Sega,3.11,3.65,0.49,0.86,8.1,Sports,"DS, Wii"
Mario & Sonic at the Rio 2016 Olympic Games,2016.0,Nintendo,0.07,0.27,0.33999999999999997,0.02,0.72,Action,"3DS, WiiU"
Mario & Sonic at the Sochi 2014 Olympic Winter Games,2013.0,Nintendo,0.39,0.22,0.13,0.06,0.8,Sports,WiiU
Mario & Wario,1993.0,Nintendo,0.0,0.0,0.49,0.0,0.49,Puzzle,SNES
Mario Bros.,1982.0,Atari,1.48,0.09,0.0,0.02,1.59,Platform,2600
Mario Bros.,1983.0,Nintendo,0.51,0.12,1.63,0.02,2.28,Platform,NES
Mario Golf,1999.0,Nintendo,0.62,0.18,0.96,0.02,1.78,Action,"N64, GB"
Mario Golf: Advance Tour,2004.0,Nintendo,0.32,0.12,0.0,0.01,0.45,Sports,GBA
Mario Golf: Toadstool Tour,2003.0,Nintendo,1.09,0.15,0.25,0.04,1.53,Sports,GC
Mario Golf: World Tour,2014.0,Nintendo,0.15,0.14,0.17,0.03,0.48,Sports,3DS
